timestamp,elapsed_time,alpha,alpha_geo,alpha_vel,alpha_alignment,Q_norm,R_norm,K_norm
1772465837.901268,9.616314,0.047854,0.148261,0.024607,0.000000,3.118027,0.162371,7.149366
1772465837.914199,9.629245,0.046216,0.141982,0.022425,0.000000,6.654288,0.162343,8.183890
1772465837.925313,9.640359,0.044639,0.138217,0.020554,0.000000,18.562672,0.162395,11.075599
1772465837.937668,9.652714,0.043127,0.135786,0.018918,0.000000,61.136892,0.162525,18.599871
1772465837.951037,9.666083,0.041684,0.135666,0.017166,0.000000,17.248203,0.162733,23.110116
1772465837.964022,9.679068,0.040324,0.140456,0.015642,0.000000,5.601511,0.163015,18.994935
1772465837.974867,9.689913,0.039074,0.153139,0.014253,0.000000,2.666448,0.163356,14.985441
1772465837.988479,9.703525,0.037934,0.166608,0.013122,0.000000,1.626170,0.163743,12.070130
1772465838.000946,9.715991,0.036930,0.185685,0.012807,0.000000,1.125180,0.164151,9.713490
1772465838.013382,9.728428,0.036011,0.192523,0.013695,0.000000,0.974872,0.164587,8.056546
1772465838.024889,9.739934,0.035310,0.226774,0.014201,0.000000,0.865128,0.164962,6.903430
1772465838.038110,9.753155,0.034802,0.254361,0.014218,0.000000,1.079068,0.165258,6.247067
1772465838.049740,9.764786,0.034538,0.287198,0.014224,0.000000,2.058665,0.165421,5.859234
1772465838.062922,9.777967,0.034556,0.321463,0.014643,0.000000,28.141163,0.165409,9.183025
1772465838.074616,9.789661,0.034758,0.340037,0.016823,0.000000,13.753357,0.165285,13.980119
1772465838.087790,9.802836,0.035034,0.350445,0.015462,0.000000,2.325277,0.165120,13.909501
1772465838.100085,9.815130,0.035477,0.369694,0.014064,0.000000,1.356296,0.164869,11.643229
1772465838.113136,9.828182,0.035845,0.365915,0.012792,0.000000,0.928372,0.164672,9.613293
1772465838.124637,9.839683,0.036047,0.352052,0.011707,0.000000,0.873688,0.164569,8.102582
1772465838.137891,9.852936,0.036102,0.338053,0.010913,0.000000,0.942803,0.164541,7.129506
1772465838.149758,9.864803,0.035856,0.302274,0.010477,0.000000,1.356111,0.164666,6.458185
1772465838.163056,9.878102,0.035767,0.320365,0.010749,0.000000,1.553676,0.164713,6.175435
1772465838.174689,9.889735,0.035451,0.289455,0.011504,0.000000,2.634743,0.164883,6.165703
1772465838.187923,9.902969,0.035144,0.287727,0.012308,0.000000,5.962041,0.165056,6.892978
1772465838.200197,9.915243,0.034727,0.268373,0.013213,0.000000,14.056085,0.165303,9.123815
1772465838.213137,9.928182,0.034641,0.310479,0.014059,0.000000,56.899798,0.165356,16.247477
1772465838.224746,9.939792,0.034679,0.324029,0.014884,0.000000,106.172779,0.165333,24.924266
1772465838.238119,9.953165,0.034800,0.335192,0.013546,0.000000,10.643399,0.165259,26.739538
1772465838.250538,9.965583,0.034979,0.343473,0.012328,0.000000,3.931481,0.165152,19.614477
1772465838.262740,9.977786,0.034920,0.318132,0.011319,0.000000,1.749709,0.165187,14.253265
1772465838.274685,9.989731,0.035027,0.337769,0.010710,0.000000,1.189647,0.165124,10.987512
1772465838.287849,10.002894,0.035361,0.362411,0.010677,0.000000,0.898569,0.164933,8.910732
1772465838.300165,10.015211,0.035877,0.380433,0.011700,0.000000,0.942137,0.164656,7.518978
1772465838.313467,10.028512,0.037431,0.458076,0.015034,0.000000,1.718272,0.163940,6.799334
1772465838.324702,10.039747,0.040197,0.521830,0.022090,0.000000,9.435951,0.163046,7.464114
1772465838.337744,10.052789,0.045718,0.628298,0.025745,0.000000,2.648240,0.162351,9.547329
1772465838.350431,10.065477,0.054031,0.711801,0.025580,0.000000,1.029948,0.163064,10.646825
1772465838.362237,10.077283,0.064683,0.774728,0.023378,0.000000,0.831411,0.165729,10.768446
1772465838.376050,10.091096,0.077642,0.831313,0.021461,0.000000,0.994663,0.170418,10.792560
1772465838.387736,10.102782,0.092857,0.883766,0.019979,0.000000,1.537302,0.177086,10.833926
1772465838.400811,10.115857,0.108182,0.899048,0.019318,0.000000,2.508734,0.184631,11.494298
1772465838.413471,10.128516,0.122714,0.897240,0.020683,0.000000,6.087772,0.192372,13.521410
1772465838.424706,10.139752,0.137368,0.912187,0.019803,0.000000,9.102480,0.200678,17.851325
1772465838.437818,10.152864,0.149911,0.890283,0.018759,0.000000,8.733338,0.208161,21.698464
1772465838.450402,10.165447,0.161185,0.880152,0.018029,0.000000,4.498438,0.215174,22.848373
1772465838.463317,10.178363,0.170482,0.855974,0.017676,0.000000,2.902020,0.221160,21.510029
1772465838.474692,10.189737,0.177743,0.827454,0.017825,0.000000,2.011490,0.225965,19.172891
1772465838.487104,10.202150,0.181870,0.772215,0.018902,0.000000,1.522837,0.228746,16.990325
1772465838.500398,10.215444,0.185014,0.753085,0.021535,0.000000,1.221684,0.230889,15.258387
1772465838.513477,10.228522,0.185634,0.693197,0.026295,0.000000,1.124271,0.231315,13.740007
1772465838.524646,10.239692,0.185754,0.672745,0.034706,0.000000,1.042972,0.231398,12.686444
1772465838.537802,10.252848,0.186233,0.669906,0.046938,0.000000,0.965377,0.231726,12.133120
1772465838.550456,10.265502,0.186078,0.631861,0.069099,0.000000,0.916795,0.231620,11.654914
1772465838.563224,10.278270,0.185397,0.594195,0.092132,0.000000,0.880849,0.231152,11.251818
1772465838.574808,10.289853,0.183886,0.561208,0.099886,0.000000,0.896236,0.230118,10.986912
1772465838.587813,10.302859,0.181504,0.528724,0.101894,0.000000,0.881347,0.228498,10.854639
1772465838.599856,10.314902,0.179272,0.516387,0.115318,0.000000,0.879915,0.226991,10.710272
1772465838.613183,10.328228,0.176417,0.484471,0.121118,0.000000,0.866525,0.225079,10.625303
1772465838.624792,10.339838,0.174066,0.478360,0.140372,0.000000,0.881789,0.223518,10.515972
1772465838.637928,10.352974,0.171466,0.452638,0.152778,0.000000,0.848789,0.221805,10.489412
1772465838.650477,10.365523,0.169534,0.468448,0.156313,0.000000,0.704386,0.220542,10.364784
1772465838.663175,10.378221,0.166455,0.424883,0.152722,0.000000,0.595580,0.218545,10.021664
1772465838.674819,10.389864,0.164102,0.451131,0.149250,0.000000,0.694179,0.217033,9.700457
1772465838.687820,10.402865,0.162160,0.455514,0.155796,0.000000,1.003793,0.215794,9.819704
1772465838.699842,10.414888,0.161507,0.461243,0.190408,0.000000,2.234287,0.215378,10.799146
1772465838.713202,10.428248,0.161084,0.475913,0.181902,0.000000,2.829976,0.215110,13.041476
1772465838.724736,10.439782,0.160502,0.484788,0.167416,0.000000,3.249424,0.214741,15.687785
1772465838.738186,10.453232,0.160418,0.514222,0.152380,0.000000,1.398512,0.214688,17.065413
1772465838.750524,10.465569,0.159761,0.510554,0.138238,0.000000,0.953321,0.214274,16.136008
1772465838.763483,10.478529,0.158277,0.494638,0.125306,0.000000,0.548261,0.213339,14.685804
1772465838.774631,10.489676,0.155890,0.469117,0.113822,0.000000,0.413404,0.211847,12.983195
1772465838.788173,10.503219,0.153175,0.460130,0.103943,0.000000,0.381987,0.210164,11.650130
1772465838.800113,10.515158,0.149923,0.436890,0.095795,0.000000,0.371734,0.208169,10.391079
1772465838.813465,10.528511,0.146017,0.398330,0.089761,0.000000,0.384355,0.205802,9.448939
1772465838.824753,10.539798,0.141903,0.374157,0.088452,0.000000,0.413006,0.203345,8.612499
1772465838.838211,10.553257,0.137579,0.333786,0.099072,0.000000,0.485797,0.200801,8.123197
1772465838.850918,10.565964,0.133741,0.309131,0.143423,0.000000,0.547108,0.198578,7.809322
1772465838.863670,10.578716,0.130259,0.292541,0.171237,0.000000,0.622060,0.196588,7.587010
1772465838.874784,10.589830,0.126977,0.287844,0.177684,0.000000,0.762845,0.194738,7.525107
1772465838.888341,10.603387,0.123566,0.269391,0.175873,0.000000,0.906105,0.192842,7.746173
1772465838.900499,10.615545,0.120038,0.251459,0.171940,0.000000,1.101916,0.190908,7.954398
1772465838.912269,10.627314,0.116368,0.229052,0.167418,0.000000,1.388974,0.188927,8.256940
1772465838.924803,10.639848,0.112706,0.218358,0.161744,0.000000,1.769207,0.186984,8.854898
1772465838.937909,10.652954,0.108977,0.196781,0.157657,0.000000,2.550919,0.185041,9.659670
1772465838.950451,10.665496,0.105334,0.193563,0.149567,0.000000,2.750242,0.183177,10.529138
1772465838.963301,10.678347,0.101812,0.195020,0.141035,0.000000,3.021300,0.181410,11.162423
1772465838.974774,10.689820,0.098352,0.185196,0.136853,0.000000,3.867445,0.179710,11.749188
1772465838.988006,10.703051,0.095012,0.185114,0.130024,0.000000,4.254657,0.178103,12.463712
1772465839.000508,10.715554,0.091731,0.172864,0.127746,0.000000,5.794249,0.176561,13.144954
1772465839.012235,10.727281,0.088574,0.171596,0.123265,0.000000,5.503554,0.175113,13.790870
1772465839.024633,10.739679,0.085550,0.172066,0.119114,0.000000,4.501642,0.173762,13.952955
1772465839.037987,10.753032,0.082680,0.175388,0.116306,0.000000,3.334241,0.172515,13.320041
1772465839.050421,10.765466,0.079992,0.183766,0.113482,0.000000,2.616731,0.171380,12.219488
1772465839.063376,10.778421,0.077455,0.191160,0.108400,0.000000,2.582432,0.170342,11.252154
1772465839.074960,10.790006,0.075120,0.208874,0.100969,0.000000,3.938700,0.169418,10.854027
1772465839.088003,10.803049,0.072927,0.220675,0.092663,0.000000,7.083944,0.168579,11.545389
1772465839.100460,10.815506,0.070841,0.228063,0.084830,0.000000,14.968039,0.167809,13.376140
1772465839.113458,10.828503,0.068802,0.225950,0.079328,0.000000,9.617168,0.167087,16.980522
1772465839.124653,10.839699,0.066779,0.220726,0.072261,0.000000,5.167941,0.166402,17.021388
1772465839.137305,10.852351,0.064785,0.213838,0.068482,0.000000,4.166260,0.165760,15.208714
1772465839.150455,10.865501,0.062808,0.206330,0.062913,0.000000,3.488146,0.165161,13.337137
1772465839.163444,10.878490,0.060872,0.200441,0.059222,0.000000,3.518077,0.164614,11.873222
1772465839.174680,10.889726,0.059003,0.193431,0.061213,0.000000,3.437438,0.164127,10.931376
1772465839.187951,10.902997,0.057276,0.189336,0.073474,0.000000,3.240050,0.163716,10.463225
1772465839.200498,10.915544,0.055589,0.179795,0.075191,0.000000,2.560162,0.163356,9.903862
1772465839.214022,10.929068,0.053952,0.175857,0.072909,0.000000,2.479710,0.163050,9.357095
1772465839.224856,10.939901,0.052346,0.169792,0.069682,0.000000,2.432322,0.162795,8.821543
1772465839.237377,10.952423,0.050770,0.163643,0.066351,0.000000,2.411219,0.162594,8.537857
1772465839.250592,10.965638,0.049198,0.151550,0.063206,0.000000,2.290534,0.162448,8.307477
1772465839.264124,10.979169,0.047666,0.146053,0.060160,0.000000,2.298060,0.162364,7.985983
1772465839.274876,10.989922,0.046182,0.142307,0.057722,0.000000,2.391954,0.162344,7.692675
1772465839.288166,11.003211,0.044734,0.135133,0.056110,0.000000,2.329588,0.162389,7.626886
1772465839.300691,11.015736,0.043315,0.124913,0.055741,0.000000,2.556840,0.162504,7.466921
1772465839.313438,11.028484,0.041961,0.123760,0.055282,0.000000,2.134450,0.162687,7.260043
1772465839.324882,11.039928,0.040666,0.120413,0.056709,0.000000,1.779748,0.162936,6.986017
1772465839.338389,11.053435,0.039461,0.123576,0.059696,0.000000,1.507465,0.163241,6.823665
1772465839.349821,11.064867,0.038346,0.127580,0.062778,0.000000,1.352725,0.163594,6.499346
1772465839.363801,11.078846,0.037313,0.131829,0.064803,0.000000,1.086376,0.163988,6.288476
1772465839.374917,11.089963,0.036399,0.146449,0.064930,0.000000,0.906344,0.164396,5.897597
1772465839.388264,11.103310,0.035552,0.151633,0.064568,0.000000,0.862431,0.164828,5.599262
1772465839.401261,11.116307,0.034838,0.170980,0.063214,0.000000,0.747382,0.165236,5.304064
1772465839.413116,11.128162,0.034224,0.184732,0.061474,0.000000,0.814052,0.165622,5.012945
1772465839.425994,11.141040,0.033682,0.194329,0.059318,0.000000,0.945795,0.165991,4.833304
1772465839.438355,11.153401,0.033187,0.199838,0.057188,0.000000,1.149261,0.166353,4.765875
1772465839.449847,11.164892,0.032714,0.201121,0.055481,0.000000,1.386916,0.166722,4.776673
1772465839.463726,11.178772,0.032280,0.204661,0.054498,0.000000,1.728647,0.167082,5.004271
1772465839.474791,11.189837,0.031896,0.209619,0.054366,0.000000,2.209245,0.167418,5.237206
1772465839.488250,11.203295,0.031538,0.208576,0.056447,0.000000,2.331345,0.167747,5.647794
1772465839.500846,11.215891,0.031232,0.207564,0.063182,0.000000,2.166610,0.168040,5.936320
1772465839.513696,11.228742,0.031026,0.208797,0.075184,0.000000,1.970167,0.168243,6.052115
1772465839.524891,11.239937,0.030900,0.205455,0.088819,0.000000,1.615020,0.168371,6.000109
1772465839.538362,11.253407,0.030807,0.201531,0.096473,0.000000,1.275433,0.168467,5.942628
1772465839.550560,11.265606,0.030755,0.203672,0.099523,0.000000,1.129689,0.168520,5.683883
1772465839.562414,11.277460,0.030646,0.195381,0.099331,0.000000,0.840168,0.168635,5.370382
1772465839.574704,11.289750,0.030485,0.188890,0.097411,0.000000,0.752957,0.168806,5.107619
1772465839.588174,11.303219,0.030262,0.180718,0.094938,0.000000,0.712748,0.169049,4.872349
1772465839.600708,11.315754,0.029993,0.173442,0.092772,0.000000,0.749878,0.169353,4.628622
1772465839.614080,11.329125,0.029687,0.166487,0.091367,0.000000,0.852012,0.169710,4.471859
1772465839.630029,11.345075,0.029367,0.162489,0.090263,0.000000,0.972734,0.170099,4.376540
1772465839.638113,11.353159,0.029062,0.160938,0.091672,0.000000,1.225622,0.170484,4.367842
1772465839.650507,11.365553,0.028787,0.159123,0.095948,0.000000,1.344330,0.170845,4.483079
1772465839.665025,11.380071,0.028598,0.161385,0.105929,0.000000,1.370510,0.171101,4.637155
1772465839.675369,11.390415,0.028540,0.166393,0.120118,0.000000,1.264728,0.171179,4.615357
1772465839.687904,11.402949,0.028624,0.174349,0.131926,0.000000,1.109913,0.171064,4.675752
1772465839.700421,11.415466,0.028757,0.174170,0.139199,0.000000,0.959989,0.170885,4.694466
1772465839.714550,11.429595,0.028908,0.175546,0.141185,0.000000,0.929264,0.170684,4.714218
1772465839.725411,11.440456,0.029150,0.189690,0.139332,0.000000,0.934170,0.170372,4.615818
1772465839.738026,11.453072,0.029388,0.194145,0.135940,0.000000,0.994183,0.170073,4.600127
1772465839.750555,11.465600,0.029753,0.214937,0.131529,0.000000,1.111736,0.169631,4.613199
1772465839.763053,11.478098,0.030076,0.217065,0.126666,0.000000,1.239269,0.169257,4.650486
1772465839.775425,11.490471,0.030650,0.251426,0.120923,0.000000,1.479328,0.168630,4.781243
1772465839.787923,11.502969,0.031173,0.254217,0.115828,0.000000,1.867255,0.168098,5.009318
1772465839.800564,11.515610,0.031665,0.257393,0.112203,0.000000,2.107772,0.167628,5.344547
1772465839.814591,11.529637,0.032362,0.283012,0.108761,0.000000,2.369597,0.167013,5.791728
1772465839.825341,11.540386,0.033248,0.305902,0.105554,0.000000,2.826388,0.166307,6.131866
1772465839.838480,11.553526,0.034420,0.334515,0.103170,0.000000,3.611020,0.165495,6.772949
1772465839.850662,11.565707,0.035879,0.367039,0.095083,0.000000,4.115369,0.164654,7.384960
1772465839.863108,11.578153,0.037137,0.367039,0.086309,0.000000,4.111174,0.164062,8.088202
1772465839.875519,11.590565,0.038719,0.400721,0.078135,0.000000,3.760320,0.163468,8.706570
1772465839.887917,11.602962,0.040726,0.437646,0.070742,0.000000,3.148654,0.162923,9.039283
1772465839.900207,11.615252,0.043274,0.477227,0.064134,0.000000,2.644886,0.162509,9.055787
1772465839.912691,11.627737,0.045615,0.479201,0.058287,0.000000,2.567860,0.162353,8.952380
1772465839.925416,11.640461,0.048638,0.520603,0.053119,0.000000,2.123095,0.162410,8.883037
1772465839.938713,11.653759,0.051398,0.520340,0.048620,0.000000,1.930661,0.162668,8.749361
1772465839.950495,11.665540,0.055762,0.589883,0.044830,0.000000,1.600750,0.163391,8.602916
1772465839.962964,11.678010,0.059651,0.584207,0.041808,0.000000,1.435184,0.164291,8.468181
1772465839.975385,11.690431,0.064002,0.608050,0.039758,0.000000,1.150196,0.165519,8.307584
1772465839.987878,11.702924,0.067896,0.600910,0.039122,0.000000,1.021873,0.166776,8.077148
1772465840.000448,11.715494,0.070785,0.571441,0.040646,0.000000,0.877060,0.167789,7.767224
1772465840.012777,11.727823,0.073270,0.558725,0.043699,0.000000,0.680812,0.168708,7.444413
1772465840.025494,11.740540,0.075613,0.557014,0.044717,0.000000,0.702082,0.169610,7.172489
1772465840.038746,11.753792,0.078447,0.579499,0.044350,0.000000,0.653128,0.170744,7.013552
1772465840.050452,11.765497,0.081239,0.583585,0.043690,0.000000,0.702495,0.171902,6.819759
1772465840.062894,11.777940,0.084351,0.599845,0.042836,0.000000,0.801437,0.173236,6.856424
1772465840.075481,11.790527,0.087966,0.621227,0.042102,0.000000,0.958810,0.174838,7.048117
1772465840.087841,11.802887,0.092525,0.654514,0.041040,0.000000,1.172657,0.176930,7.466080
1772465840.100156,11.815202,0.098867,0.706601,0.039542,0.000000,1.482093,0.179961,8.185385
1772465840.112318,11.827363,0.106656,0.747211,0.037984,0.000000,1.677678,0.183849,9.122019
1772465840.125722,11.840767,0.114726,0.762708,0.036385,0.000000,1.734625,0.188052,10.065394
1772465840.137977,11.853022,0.121666,0.749313,0.034720,0.000000,1.960507,0.191797,10.798193
1772465840.151539,11.866585,0.129383,0.712463,0.094667,0.000000,2.345805,0.196093,11.590336
1772465840.162853,11.877899,0.135956,0.700258,0.091405,0.000000,2.345672,0.199857,11.927162
1772465840.175605,11.890651,0.141703,0.696030,0.085212,0.000000,1.989669,0.203226,12.797628
1772465840.188033,11.903078,0.148785,0.736068,0.078348,0.000000,1.712577,0.207476,13.716318
1772465840.200470,11.915516,0.155628,0.744951,0.071710,0.000000,1.453617,0.211683,13.971634
1772465840.213068,11.928114,0.162878,0.765224,0.065917,0.000000,1.460368,0.216250,13.719515
1772465840.225476,11.940521,0.170709,0.787846,0.060938,0.000000,1.467306,0.221309,13.381650
1772465840.237786,11.952832,0.179490,0.816182,0.056774,0.000000,1.301422,0.227137,13.151313
1772465840.250378,11.965424,0.188555,0.832560,0.053058,0.000000,1.208456,0.233330,12.971178
1772465840.262720,11.977765,0.199804,0.880544,0.049582,0.000000,1.036017,0.241265,12.799865
1772465840.275450,11.990496,0.210732,0.887422,0.046673,0.000000,0.972364,0.249246,12.674908
1772465840.287881,12.002926,0.221210,0.891106,0.044577,0.000000,0.766564,0.257157,12.408720
1772465840.300073,12.015119,0.230748,0.885276,0.043567,0.000000,0.622131,0.264585,11.988615
1772465840.312903,12.027949,0.238097,0.855709,0.044453,0.000000,0.542810,0.270457,11.504601
1772465840.325671,12.040717,0.243702,0.829241,0.047127,0.000000,0.470750,0.275026,11.003708
1772465840.338530,12.053576,0.247419,0.795118,0.052308,0.000000,0.430909,0.278098,10.540786
1772465840.350771,12.065816,0.250098,0.771721,0.059784,0.000000,0.396386,0.280335,10.198510
1772465840.364811,12.079857,0.251422,0.736737,0.070954,0.000000,0.397379,0.281446,10.044537
1772465840.375565,12.090610,0.251984,0.711499,0.082079,0.000000,0.429934,0.281920,9.832006
1772465840.388063,12.103109,0.251216,0.676582,0.089151,0.000000,0.491112,0.281273,10.037460
1772465840.401497,12.116543,0.250083,0.672428,0.084286,0.000000,0.503637,0.280322,10.461960
1772465840.412743,12.127789,0.247843,0.651947,0.077326,0.000000,0.555280,0.278451,10.662329
1772465840.425245,12.140291,0.245619,0.656160,0.070766,0.000000,0.484155,0.276606,11.044970
1772465840.438539,12.153585,0.245227,0.701983,0.065030,0.000000,0.412317,0.276282,11.191687
1772465840.450353,12.165398,0.245301,0.716490,0.060255,0.000000,0.383652,0.276343,10.980889
1772465840.464421,12.179467,0.246031,0.734478,0.056236,0.000000,0.366107,0.276947,10.785808
1772465840.475498,12.190543,0.246159,0.726005,0.052763,0.000000,0.339723,0.277053,10.266173
1772465840.489363,12.204409,0.245384,0.708774,0.050294,0.000000,0.327883,0.276411,9.918957
1772465840.502389,12.217435,0.244573,0.708760,0.048641,0.000000,0.325728,0.275742,9.657321
1772465840.514576,12.229622,0.243418,0.700334,0.048251,0.000000,0.334304,0.274792,9.356851
1772465840.527974,12.243020,0.241171,0.671798,0.049024,0.000000,0.344263,0.272953,9.270958
1772465840.538612,12.253658,0.239264,0.674774,0.051743,0.000000,0.349701,0.271402,9.077921
1772465840.551415,12.266461,0.237946,0.682089,0.056412,0.000000,0.358665,0.270335,9.235161
1772465840.564895,12.279941,0.236826,0.677885,0.063746,0.000000,0.388568,0.269432,9.343973
1772465840.577546,12.292592,0.235208,0.660426,0.067857,0.000000,0.380170,0.268133,9.388432
1772465840.589681,12.304727,0.233003,0.643096,0.068338,0.000000,0.373028,0.266373,9.355941
1772465840.601814,12.316860,0.230280,0.628045,0.066696,0.000000,0.375383,0.264215,9.418493
1772465840.614937,12.329983,0.227634,0.628813,0.064310,0.000000,0.366450,0.262136,9.417145
1772465840.627452,12.342498,0.225026,0.628662,0.061876,0.000000,0.363135,0.260103,9.388065
1772465840.639832,12.354878,0.221404,0.597331,0.059791,0.000000,0.364005,0.257307,9.242647
1772465840.652432,12.367478,0.217778,0.593305,0.058011,0.000000,0.360758,0.254538,9.172968
1772465840.664992,12.380038,0.214444,0.598473,0.056324,0.000000,0.359872,0.252020,9.049405
1772465840.676322,12.391367,0.210445,0.572598,0.054985,0.000000,0.369782,0.249033,8.897024
1772465840.689748,12.404794,0.205454,0.528521,0.054626,0.000000,0.392263,0.245358,8.873099
1772465840.701997,12.417043,0.200446,0.482011,0.090054,0.000000,0.408607,0.241727,8.820766
1772465840.715063,12.430109,0.195792,0.491279,0.085096,0.000000,0.411717,0.238402,8.798043
1772465840.725959,12.441005,0.190753,0.470386,0.078843,0.000000,0.419602,0.234858,8.679575
1772465840.739821,12.454867,0.185345,0.445775,0.072718,0.000000,0.447716,0.231117,8.821567
1772465840.750760,12.465806,0.179486,0.409673,0.067269,0.000000,0.482069,0.227135,8.734224
1772465840.763753,12.478799,0.173591,0.392472,0.062784,0.000000,0.491226,0.223204,8.812210
1772465840.775107,12.490153,0.167716,0.375368,0.060033,0.000000,0.528528,0.219360,8.779657
1772465840.787774,12.502819,0.161913,0.357844,0.060154,0.000000,0.534432,0.215637,8.883764
1772465840.800613,12.515658,0.156336,0.346795,0.065824,0.000000,0.599744,0.212125,8.901684
1772465840.813448,12.528494,0.151079,0.341959,0.074152,0.000000,0.600255,0.208875,8.946996
1772465840.824914,12.539960,0.146180,0.341774,0.082038,0.000000,0.680974,0.205900,8.937693
1772465840.837792,12.552838,0.141500,0.335118,0.086552,0.000000,0.760787,0.203106,9.136640
1772465840.850690,12.565736,0.137139,0.338820,0.089646,0.000000,0.919420,0.200545,9.257351
1772465840.863779,12.578825,0.133107,0.344923,0.092037,0.000000,1.532472,0.198214,9.754386
1772465840.874905,12.589950,0.129316,0.348043,0.091751,0.000000,1.713934,0.196054,10.389403
1772465840.887750,12.602796,0.125860,0.360000,0.090449,0.000000,3.034026,0.194115,11.789001
1772465840.900607,12.615653,0.122536,0.360201,0.087233,0.000000,3.281339,0.192274,13.253587
1772465840.913513,12.628558,0.119423,0.366942,0.083764,0.000000,3.239785,0.190574,14.394627
1772465840.924928,12.639974,0.116501,0.372178,0.080991,0.000000,3.553058,0.188999,15.109775
1772465840.937515,12.652560,0.113586,0.366628,0.076592,0.000000,3.549778,0.187449,15.815111
1772465840.951262,12.666308,0.110755,0.366628,0.072039,0.000000,3.558993,0.185963,16.055594
1772465840.963882,12.678928,0.107991,0.365696,0.067358,0.000000,2.638523,0.184533,15.495939
1772465840.975049,12.690095,0.105305,0.363683,0.064689,0.000000,2.578947,0.183162,14.678855
1772465840.987388,12.702434,0.102756,0.363683,0.064925,0.000000,2.584638,0.181880,14.162233
1772465841.000829,12.715875,0.100155,0.342960,0.071253,0.000000,2.937482,0.180591,13.833124
1772465841.013578,12.728624,0.097981,0.345865,0.091678,0.000000,3.494292,0.179529,13.614516
1772465841.025142,12.740188,0.096195,0.346380,0.111223,0.000000,2.947247,0.178668,13.528701
1772465841.037800,12.752846,0.094947,0.348326,0.138080,0.000000,2.939972,0.178072,13.507392
1772465841.051126,12.766171,0.094409,0.350238,0.172435,0.000000,2.450055,0.177817,13.248906
1772465841.063910,12.778955,0.094527,0.329682,0.223582,0.000000,1.844142,0.177873,12.672040
1772465841.075064,12.790110,0.095452,0.333096,0.254858,0.000000,1.551923,0.178313,12.007616
1772465841.088047,12.803092,0.096730,0.349797,0.253641,0.000000,1.038939,0.178925,11.437862
1772465841.101645,12.816691,0.097118,0.334498,0.235841,0.000000,0.796488,0.179112,10.682928
1772465841.114244,12.829289,0.097484,0.353461,0.216763,0.000000,0.683222,0.179289,9.899267
1772465841.125386,12.840432,0.097036,0.338032,0.195604,0.000000,0.697951,0.179072,9.175227
1772465841.137861,12.852907,0.096237,0.338032,0.176339,0.000000,0.698353,0.178688,8.752511
1772465841.151063,12.866109,0.094998,0.328129,0.158967,0.000000,0.698227,0.178096,8.439710
1772465841.163858,12.878904,0.093453,0.319705,0.144118,0.000000,0.698258,0.177366,8.148888
1772465841.175099,12.890145,0.091789,0.312793,0.137458,0.000000,0.698388,0.176588,7.903846
1772465841.187808,12.902854,0.090204,0.311811,0.138217,0.000000,0.657060,0.175856,7.804726
1772465841.200826,12.915872,0.088504,0.306699,0.129119,0.000000,0.657021,0.175081,7.660865
1772465841.213682,12.928728,0.086708,0.302563,0.119194,0.000000,0.669185,0.174275,7.523637
1772465841.225043,12.940089,0.084873,0.300879,0.110219,0.000000,0.669493,0.173464,7.348947
1772465841.237607,12.952653,0.083113,0.307030,0.102760,0.000000,0.718529,0.172701,7.323783
1772465841.251049,12.966094,0.081410,0.310699,0.096373,0.000000,0.694027,0.171974,7.301079
1772465841.263897,12.978943,0.079734,0.310169,0.091858,0.000000,0.702459,0.171273,7.217682
1772465841.275073,12.990119,0.078236,0.319587,0.090616,0.000000,0.751568,0.170659,7.122786
1772465841.287710,13.002756,0.077055,0.343875,0.085814,0.000000,0.995303,0.170182,7.259037
1772465841.300764,13.015809,0.075835,0.343798,0.078262,0.000000,1.005641,0.169698,7.455548
1772465841.313698,13.028744,0.074588,0.343734,0.071074,0.000000,1.026357,0.169211,7.638390
1772465841.325064,13.040110,0.073324,0.343684,0.064526,0.000000,1.059200,0.168728,7.755343
1772465841.337766,13.052812,0.072055,0.343648,0.058665,0.000000,1.107073,0.168254,7.935184
1772465841.351041,13.066087,0.070776,0.342219,0.053472,0.000000,1.183054,0.167786,8.072900
1772465841.363792,13.078838,0.069622,0.352169,0.049086,0.000000,1.372832,0.167374,8.164657
1772465841.375157,13.090202,0.068495,0.352986,0.045433,0.000000,1.483393,0.166981,8.283437
1772465841.388397,13.103443,0.067500,0.362284,0.042803,0.000000,1.767728,0.166642,8.599489
1772465841.401057,13.116102,0.066561,0.364037,0.041676,0.000000,2.111238,0.166330,8.934946
1772465841.413398,13.128443,0.065935,0.384335,0.043122,0.000000,3.745340,0.166126,9.629406
1772465841.425871,13.140917,0.065469,0.390046,0.047312,0.000000,4.318635,0.165976,10.769776
1772465841.438323,13.153369,0.065066,0.385204,0.055134,0.000000,4.489116,0.165849,12.158369
1772465841.451404,13.166450,0.065150,0.402339,0.070096,0.000000,5.005432,0.165875,13.152218
1772465841.463901,13.178947,0.065596,0.402545,0.092326,0.000000,4.991845,0.166017,13.771429
1772465841.475549,13.190595,0.066698,0.412945,0.118447,0.000000,7.151318,0.166375,14.594105
1772465841.488103,13.203149,0.067917,0.406349,0.133550,0.000000,7.919605,0.166783,15.920002
1772465841.501584,13.216630,0.069117,0.409111,0.132806,0.000000,14.257580,0.167196,17.843198
1772465841.514167,13.229213,0.069997,0.404386,0.124754,0.000000,16.411313,0.167507,20.274052
