timestamp,elapsed_time,alpha,alpha_geo,alpha_vel,alpha_alignment
1772464911.762830,9.388534,0.136555,0.325515,0.078627,0.000000
1772464911.775655,9.401358,0.131938,0.310197,0.075159,0.000000
1772464911.787372,9.413075,0.127477,0.306488,0.071585,0.000000
1772464911.800547,9.426251,0.123390,0.324340,0.068063,0.000000
1772464911.812918,9.438622,0.119530,0.328531,0.065967,0.000000
1772464911.825676,9.451380,0.115849,0.328531,0.064665,0.000000
1772464911.837683,9.463387,0.112390,0.331819,0.064781,0.000000
1772464911.850907,9.476611,0.109192,0.339446,0.064909,0.000000
1772464911.863105,9.488809,0.106265,0.348778,0.065054,0.000000
1772464911.875796,9.501500,0.103655,0.366087,0.061529,0.000000
1772464911.887338,9.513042,0.101300,0.380991,0.056161,0.000000
1772464911.900720,9.526424,0.098996,0.380991,0.051053,0.000000
1772464911.913288,9.538992,0.096968,0.397700,0.046442,0.000000
1772464911.925914,9.551618,0.094987,0.397700,0.042333,0.000000
1772464911.937737,9.563441,0.093313,0.416198,0.038825,0.000000
1772464911.950924,9.576628,0.092067,0.441662,0.035961,0.000000
1772464911.963525,9.589228,0.091311,0.469089,0.034013,0.000000
1772464911.976132,9.601835,0.091455,0.513430,0.033880,0.000000
1772464911.987732,9.613436,0.092205,0.538466,0.036017,0.000000
1772464912.000924,9.626627,0.093261,0.548366,0.040209,0.000000
1772464912.013267,9.638970,0.094100,0.541400,0.040518,0.000000
1772464912.026189,9.651892,0.094963,0.546258,0.038379,0.000000
1772464912.037677,9.663380,0.096264,0.567849,0.035521,0.000000
1772464912.050608,9.676312,0.097731,0.579460,0.032459,0.000000
1772464912.063381,9.689085,0.099124,0.582165,0.029711,0.000000
1772464912.076122,9.701825,0.100674,0.592775,0.027284,0.000000
1772464912.087603,9.713306,0.102359,0.602004,0.025404,0.000000
1772464912.100674,9.726377,0.103505,0.586861,0.024490,0.000000
1772464912.113357,9.739060,0.105068,0.603432,0.024680,0.000000
1772464912.125821,9.751525,0.106820,0.609609,0.027497,0.000000
1772464912.137393,9.763097,0.108870,0.613320,0.036335,0.000000
1772464912.150835,9.776539,0.111670,0.621501,0.054003,0.000000
1772464912.163150,9.788854,0.114944,0.626922,0.065917,0.000000
1772464912.176124,9.801828,0.117904,0.620741,0.067958,0.000000
1772464912.187468,9.813172,0.120865,0.625468,0.067325,0.000000
1772464912.200615,9.826319,0.123739,0.629408,0.065084,0.000000
1772464912.212884,9.838587,0.126426,0.630571,0.062717,0.000000
1772464912.225745,9.851449,0.128948,0.631985,0.060469,0.000000
1772464912.237509,9.863212,0.131415,0.636042,0.058378,0.000000
1772464912.250523,9.876227,0.133925,0.642308,0.056605,0.000000
1772464912.263060,9.888763,0.136471,0.648507,0.054703,0.000000
1772464912.275831,9.901535,0.139077,0.655931,0.052249,0.000000
1772464912.287352,9.913055,0.141506,0.655931,0.051005,0.000000
1772464912.300679,9.926383,0.144921,0.685975,0.048807,0.000000
1772464912.313066,9.938769,0.147100,0.661685,0.046362,0.000000
1772464912.325719,9.951422,0.149204,0.664252,0.044662,0.000000
1772464912.337250,9.962954,0.151079,0.661301,0.044381,0.000000
1772464912.350611,9.976315,0.152242,0.642559,0.046416,0.000000
1772464912.363102,9.988806,0.152965,0.626588,0.051574,0.000000
1772464912.375926,10.001630,0.152727,0.593518,0.056730,0.000000
1772464912.387315,10.013018,0.152534,0.593518,0.057767,0.000000
1772464912.400682,10.026386,0.151080,0.550166,0.057813,0.000000
1772464912.413047,10.038751,0.148535,0.504697,0.056258,0.000000
1772464912.426226,10.051929,0.145519,0.478485,0.054390,0.000000
1772464912.437406,10.063110,0.141843,0.436205,0.052517,0.000000
1772464912.451050,10.076754,0.137965,0.413329,0.051065,0.000000
1772464912.463988,10.089692,0.133681,0.370172,0.050395,0.000000
1772464912.476039,10.101743,0.129599,0.370172,0.049346,0.000000
1772464912.488518,10.114222,0.125462,0.348758,0.048777,0.000000
1772464912.501098,10.126801,0.121530,0.348758,0.048498,0.000000
1772464912.513447,10.139151,0.117797,0.348758,0.048776,0.000000
1772464912.526406,10.152110,0.114054,0.329164,0.050052,0.000000
1772464912.537813,10.163517,0.110315,0.309410,0.051163,0.000000
1772464912.550944,10.176648,0.106478,0.276109,0.051913,0.000000
1772464912.563814,10.189518,0.102533,0.235372,0.052024,0.000000
1772464912.576052,10.201756,0.098705,0.223664,0.051494,0.000000
1772464912.587862,10.213566,0.094897,0.195211,0.050952,0.000000
1772464912.600956,10.226660,0.091261,0.191416,0.051190,0.000000
1772464912.613652,10.239356,0.087758,0.182007,0.051562,0.000000
1772464912.625613,10.251317,0.084435,0.182007,0.052495,0.000000
1772464912.637729,10.263432,0.081241,0.173316,0.053962,0.000000
1772464912.651092,10.276795,0.078206,0.170868,0.056276,0.000000
1772464912.663430,10.289134,0.075326,0.168263,0.059361,0.000000
1772464912.676491,10.302194,0.072593,0.166580,0.061737,0.000000
1772464912.687829,10.313533,0.070000,0.165240,0.063773,0.000000
1772464912.700952,10.326656,0.067521,0.160374,0.065530,0.000000
1772464912.713379,10.339083,0.065202,0.166225,0.066679,0.000000
1772464912.726540,10.352243,0.063015,0.168697,0.067457,0.000000
1772464912.737436,10.363140,0.060954,0.170714,0.068393,0.000000
1772464912.750802,10.376506,0.059007,0.172298,0.068934,0.000000
1772464912.763137,10.388840,0.057237,0.183331,0.072132,0.000000
1772464912.776249,10.401953,0.055542,0.179285,0.074014,0.000000
1772464912.787611,10.413314,0.053954,0.180067,0.076963,0.000000
1772464912.800885,10.426588,0.052458,0.180067,0.079206,0.000000
1772464912.813223,10.438927,0.051049,0.180067,0.081203,0.000000
1772464912.826392,10.452096,0.049703,0.175250,0.084645,0.000000
1772464912.837691,10.463395,0.048471,0.178646,0.089155,0.000000
1772464912.850760,10.476464,0.047319,0.181169,0.089738,0.000000
1772464912.863237,10.488940,0.046272,0.184918,0.093406,0.000000
1772464912.876196,10.501900,0.045374,0.192622,0.100234,0.000000
1772464912.887581,10.513285,0.044548,0.188511,0.108213,0.000000
1772464912.900783,10.526486,0.043822,0.184709,0.120259,0.000000
1772464912.913374,10.539078,0.043281,0.183208,0.141304,0.000000
1772464912.926478,10.552181,0.042961,0.176070,0.171338,0.000000
1772464912.937625,10.563329,0.042980,0.173288,0.207854,0.000000
1772464912.950750,10.576453,0.043188,0.168633,0.230094,0.000000
1772464912.963374,10.589077,0.043451,0.165919,0.238555,0.000000
1772464912.975853,10.601557,0.043636,0.167144,0.231621,0.000000
1772464912.987387,10.613091,0.043743,0.170290,0.222329,0.000000
1772464913.000777,10.626480,0.043907,0.182577,0.215672,0.000000
1772464913.013293,10.638996,0.044016,0.187242,0.206683,0.000000
1772464913.026426,10.652129,0.044244,0.208023,0.197009,0.000000
1772464913.037730,10.663433,0.045222,0.249312,0.213505,0.000000
1772464913.050914,10.676618,0.047787,0.286837,0.265875,0.000000
1772464913.063409,10.689112,0.051049,0.306279,0.281660,0.000000
1772464913.076260,10.701963,0.056311,0.368357,0.294428,0.000000
1772464913.087582,10.713286,0.062561,0.407889,0.290610,0.000000
1772464913.100695,10.726398,0.068576,0.435330,0.265258,0.000000
1772464913.113318,10.739022,0.074685,0.471132,0.239849,0.000000
1772464913.126025,10.751729,0.080504,0.494531,0.216860,0.000000
1772464913.137388,10.763091,0.086340,0.523001,0.196247,0.000000
1772464913.150639,10.776342,0.091875,0.541137,0.177881,0.000000
1772464913.163087,10.788790,0.096809,0.547986,0.162722,0.000000
1772464913.176050,10.801754,0.100935,0.544629,0.151204,0.000000
1772464913.187373,10.813076,0.103951,0.526570,0.143628,0.000000
1772464913.200663,10.826366,0.106568,0.524959,0.137833,0.000000
1772464913.213356,10.839059,0.108398,0.507998,0.134155,0.000000
1772464913.226053,10.851757,0.109045,0.474941,0.129117,0.000000
1772464913.237487,10.863190,0.108508,0.435379,0.121381,0.000000
1772464913.250823,10.876526,0.106331,0.353245,0.113368,0.000000
1772464913.263364,10.889067,0.103224,0.281185,0.104043,0.000000
1772464913.276239,10.901943,0.099705,0.228358,0.095093,0.000000
1772464913.287620,10.913323,0.096230,0.219494,0.086777,0.000000
1772464913.300969,10.926673,0.092934,0.227732,0.079160,0.000000
1772464913.313355,10.939059,0.089979,0.257351,0.072198,0.000000
1772464913.326102,10.951805,0.087424,0.292668,0.065840,0.000000
1772464913.337646,10.963349,0.085144,0.313534,0.060129,0.000000
1772464913.350807,10.976511,0.083087,0.329202,0.055112,0.000000
1772464913.363450,10.989154,0.081110,0.331251,0.050878,0.000000
1772464913.376260,11.001963,0.079287,0.339740,0.047612,0.000000
1772464913.387465,11.013169,0.077214,0.306820,0.045923,0.000000
1772464913.400852,11.026556,0.075354,0.317450,0.047022,0.000000
1772464913.413334,11.039038,0.073708,0.325816,0.050865,0.000000
1772464913.426228,11.051931,0.072163,0.324975,0.053639,0.000000
1772464913.437374,11.063077,0.070885,0.342244,0.054012,0.000000
1772464913.450632,11.076336,0.069517,0.329963,0.052128,0.000000
1772464913.463210,11.088914,0.068247,0.335575,0.049197,0.000000
1772464913.476375,11.102079,0.066969,0.332010,0.045984,0.000000
1772464913.488165,11.113868,0.065782,0.337893,0.042702,0.000000
1772464913.501375,11.127078,0.064561,0.331738,0.039614,0.000000
1772464913.513705,11.139409,0.063372,0.331559,0.036857,0.000000
1772464913.526072,11.151775,0.062299,0.339628,0.034471,0.000000
1772464913.537788,11.163492,0.061347,0.348305,0.032440,0.000000
1772464913.550747,11.176450,0.060522,0.357547,0.030752,0.000000
1772464913.563350,11.189053,0.059887,0.372291,0.029461,0.000000
1772464913.575996,11.201700,0.059447,0.386955,0.028652,0.000000
1772464913.587429,11.213133,0.060748,0.447193,0.078782,0.000000
1772464913.600758,11.226461,0.061982,0.447193,0.078655,0.000000
1772464913.613442,11.239146,0.063912,0.488749,0.073067,0.000000
1772464913.626282,11.251986,0.066092,0.509065,0.067678,0.000000
1772464913.637257,11.262961,0.069276,0.556680,0.062725,0.000000
1772464913.650573,11.276277,0.073043,0.586148,0.058342,0.000000
1772464913.663420,11.289124,0.077042,0.602633,0.055170,0.000000
1772464913.676096,11.301799,0.081907,0.636776,0.052169,0.000000
1772464913.687159,11.312862,0.086764,0.646001,0.049452,0.000000
1772464913.700572,11.326276,0.092032,0.665282,0.047464,0.000000
1772464913.713064,11.338768,0.097953,0.687420,0.048141,0.000000
1772464913.725728,11.351432,0.103742,0.692608,0.046883,0.000000
1772464913.737304,11.363008,0.108989,0.688440,0.044976,0.000000
1772464913.750396,11.376099,0.113101,0.668739,0.042853,0.000000
1772464913.762915,11.388618,0.116177,0.648749,0.040602,0.000000
1772464913.775620,11.401324,0.118730,0.641404,0.037540,0.000000
1772464913.787190,11.412894,0.120189,0.614141,0.035628,0.000000
1772464913.800519,11.426222,0.120691,0.587509,0.032719,0.000000
1772464913.813261,11.438964,0.120708,0.573156,0.030293,0.000000
1772464913.825786,11.451489,0.119886,0.539577,0.030264,0.000000
1772464913.837763,11.463466,0.119548,0.552480,0.035679,0.000000
1772464913.850840,11.476544,0.118429,0.520459,0.033753,0.000000
1772464913.863188,11.488892,0.117097,0.510389,0.031193,0.000000
1772464913.875741,11.501445,0.115645,0.503666,0.028825,0.000000
1772464913.887295,11.512999,0.114196,0.502220,0.026772,0.000000
1772464913.900347,11.526050,0.113190,0.522089,0.024926,0.000000
1772464913.912903,11.538607,0.112910,0.553584,0.023319,0.000000
1772464913.925707,11.551410,0.113859,0.601313,0.021795,0.000000
1772464913.937354,11.563058,0.115361,0.622908,0.020439,0.000000
1772464913.950489,11.576193,0.119828,0.709310,0.019271,0.000000
1772464913.962864,11.588567,0.127228,0.780710,0.018145,0.000000
1772464913.976059,11.601762,0.137126,0.836706,0.017282,0.000000
1772464913.987590,11.613293,0.145664,0.821169,0.016827,0.000000
1772464914.000532,11.626236,0.152903,0.804804,0.016564,0.000000
1772464914.013036,11.638739,0.156954,0.746405,0.016332,0.000000
1772464914.025692,11.651396,0.158238,0.684366,0.015925,0.000000
1772464914.037293,11.662996,0.155796,0.565205,0.015379,0.000000
1772464914.050398,11.676101,0.151753,0.482668,0.014702,0.000000
1772464914.063315,11.689018,0.147741,0.473219,0.014055,0.000000
1772464914.076238,11.701942,0.142961,0.406443,0.013534,0.000000
1772464914.087785,11.713489,0.137665,0.335208,0.013118,0.000000
1772464914.100623,11.726326,0.132212,0.282117,0.012880,0.000000
1772464914.112932,11.738636,0.126910,0.263775,0.013000,0.000000
1772464914.126109,11.751813,0.121823,0.255030,0.013529,0.000000
1772464914.137425,11.763128,0.116999,0.255756,0.014334,0.000000
1772464914.150419,11.776123,0.112540,0.274043,0.015289,0.000000
1772464914.162949,11.788652,0.108597,0.312224,0.016442,0.000000
1772464914.175739,11.801442,0.105314,0.362037,0.017135,0.000000
1772464914.187393,11.813096,0.102929,0.423532,0.017492,0.000000
1772464914.200333,11.826036,0.101518,0.479657,0.017045,0.000000
1772464914.212981,11.838685,0.101653,0.553577,0.016205,0.000000
1772464914.226026,11.851729,0.102639,0.588933,0.015170,0.000000
1772464914.237334,11.863037,0.103728,0.595526,0.014224,0.000000
1772464914.250437,11.876140,0.104015,0.567143,0.013602,0.000000
1772464914.262965,11.888669,0.103024,0.509129,0.013525,0.000000
1772464914.275960,11.901663,0.100874,0.435320,0.014489,0.000000
1772464914.287401,11.913105,0.098118,0.375189,0.017329,0.000000
1772464914.300623,11.926326,0.095178,0.340762,0.020040,0.000000
1772464914.312773,11.938477,0.092161,0.313833,0.021857,0.000000
1772464914.325720,11.951424,0.089048,0.281668,0.022369,0.000000
1772464914.337500,11.963203,0.086056,0.276997,0.022292,0.000000
1772464914.350706,11.976409,0.083143,0.266933,0.022055,0.000000
1772464914.362994,11.988698,0.080355,0.264101,0.021930,0.000000
1772464914.376438,12.002141,0.077949,0.297186,0.022487,0.000000
1772464914.387722,12.013426,0.075856,0.320064,0.022921,0.000000
1772464914.400734,12.026437,0.074205,0.355249,0.023454,0.000000
1772464914.413376,12.039080,0.073284,0.410094,0.024069,0.000000
1772464914.425725,12.051428,0.073171,0.458880,0.026918,0.000000
1772464914.437342,12.063045,0.073692,0.490386,0.030697,0.000000
1772464914.450535,12.076238,0.074503,0.497218,0.039854,0.000000
1772464914.463024,12.088727,0.076311,0.532696,0.050530,0.000000
1772464914.476782,12.102485,0.078463,0.544800,0.055456,0.000000
1772464914.487607,12.113310,0.080144,0.524411,0.061687,0.000000
1772464914.500694,12.126398,0.081529,0.510481,0.066900,0.000000
1772464914.513616,12.139319,0.082239,0.482411,0.068482,0.000000
1772464914.525415,12.151118,0.082805,0.473907,0.071903,0.000000
1772464914.538931,12.164634,0.083332,0.460866,0.084441,0.000000
1772464914.551277,12.176981,0.084213,0.460064,0.102611,0.000000
1772464914.563519,12.189223,0.085044,0.456983,0.105404,0.000000
1772464914.575928,12.201632,0.085436,0.442303,0.101931,0.000000
1772464914.587509,12.213213,0.086205,0.465428,0.096899,0.000000
1772464914.600468,12.226172,0.087179,0.483137,0.089762,0.000000
1772464914.613135,12.238839,0.088093,0.489837,0.082550,0.000000
1772464914.625814,12.251518,0.089716,0.526692,0.075877,0.000000
1772464914.637440,12.263143,0.091599,0.545453,0.069676,0.000000
1772464914.650504,12.276207,0.094216,0.579674,0.063746,0.000000
1772464914.663103,12.288806,0.097476,0.608542,0.058929,0.000000
1772464914.675805,12.301508,0.101571,0.641012,0.054891,0.000000
1772464914.687421,12.313124,0.106008,0.658249,0.052150,0.000000
1772464914.700486,12.326190,0.110659,0.671517,0.050006,0.000000
1772464914.713064,12.338768,0.116152,0.676441,0.071022,0.000000
1772464914.725902,12.351606,0.121573,0.679791,0.072362,0.000000
1772464914.737473,12.363176,0.126963,0.687494,0.070130,0.000000
1772464914.750591,12.376294,0.131894,0.687122,0.066210,0.000000
1772464914.763244,12.388947,0.135852,0.675391,0.060886,0.000000
1772464914.775939,12.401643,0.139017,0.666069,0.055597,0.000000
1772464914.787510,12.413213,0.141331,0.653521,0.050312,0.000000
1772464914.800661,12.426365,0.143257,0.650965,0.045570,0.000000
1772464914.813113,12.438816,0.144492,0.637451,0.042513,0.000000
1772464914.825988,12.451691,0.145021,0.622351,0.038569,0.000000
1772464914.837770,12.463474,0.144701,0.599794,0.034872,0.000000
1772464914.851061,12.476765,0.143770,0.581267,0.031492,0.000000
1772464914.863448,12.489152,0.142541,0.571551,0.028453,0.000000
1772464914.876595,12.502298,0.140658,0.545413,0.025736,0.000000
1772464914.887775,12.513478,0.138369,0.525564,0.023347,0.000000
1772464914.901056,12.526760,0.135758,0.506484,0.021207,0.000000
1772464914.913276,12.538980,0.133213,0.504991,0.019402,0.000000
1772464914.926924,12.552628,0.130879,0.510688,0.017937,0.000000
1772464914.937754,12.563457,0.128283,0.492016,0.016708,0.000000
1772464914.950589,12.576293,0.125775,0.490724,0.015626,0.000000
1772464914.963284,12.588987,0.123386,0.490818,0.015214,0.000000
1772464914.975994,12.601697,0.121156,0.492385,0.015793,0.000000
1772464914.987507,12.613210,0.119123,0.495530,0.017372,0.000000
1772464915.000656,12.626359,0.117028,0.485456,0.018378,0.000000
1772464915.013210,12.638913,0.115113,0.489220,0.018830,0.000000
1772464915.026212,12.651915,0.113349,0.492784,0.018303,0.000000
1772464915.037410,12.663114,0.111780,0.499370,0.017435,0.000000
1772464915.051226,12.676929,0.110464,0.509537,0.016417,0.000000
1772464915.063553,12.689256,0.109247,0.512162,0.015471,0.000000
1772464915.076549,12.702252,0.108244,0.520831,0.014434,0.000000
1772464915.087737,12.713440,0.107407,0.527705,0.013212,0.000000
1772464915.101124,12.726827,0.106775,0.536600,0.012027,0.000000
1772464915.113966,12.739669,0.106292,0.543080,0.010991,0.000000
1772464915.126607,12.752311,0.105875,0.545753,0.010230,0.000000
1772464915.137761,12.763465,0.105510,0.547018,0.010352,0.000000
1772464915.150992,12.776695,0.105314,0.544910,0.019131,0.000000
1772464915.163364,12.789068,0.105099,0.543482,0.019313,0.000000
1772464915.176359,12.802062,0.104678,0.534566,0.018488,0.000000
1772464915.187685,12.813389,0.104125,0.528516,0.017447,0.000000
1772464915.201040,12.826743,0.103437,0.521723,0.016459,0.000000
1772464915.213906,12.839609,0.102620,0.514463,0.015617,0.000000
1772464915.226524,12.852227,0.101686,0.507032,0.014975,0.000000
1772464915.237902,12.863606,0.100471,0.489778,0.014512,0.000000
1772464915.251145,12.876849,0.098863,0.462996,0.014419,0.000000
1772464915.263264,12.888968,0.096957,0.437952,0.014387,0.000000
1772464915.276021,12.901724,0.094837,0.415228,0.014241,0.000000
1772464915.287522,12.913225,0.092431,0.382931,0.013973,0.000000
1772464915.300755,12.926458,0.090017,0.371383,0.013608,0.000000
1772464915.313522,12.939226,0.087706,0.370213,0.013061,0.000000
1772464915.326286,12.951989,0.085423,0.362278,0.012525,0.000000
1772464915.337494,12.963198,0.083058,0.342439,0.012006,0.000000
1772464915.350606,12.976309,0.080810,0.342534,0.011646,0.000000
1772464915.363530,12.989234,0.078616,0.336224,0.011604,0.000000
1772464915.376885,13.002588,0.076495,0.331552,0.011990,0.000000
1772464915.387709,13.013413,0.074480,0.330900,0.012790,0.000000
1772464915.400902,13.026605,0.072582,0.331560,0.013854,0.000000
1772464915.413191,13.038895,0.070888,0.342455,0.015042,0.000000
1772464915.426233,13.051936,0.069354,0.349100,0.016417,0.000000
1772464915.437427,13.063131,0.068032,0.361350,0.017722,0.000000
1772464915.450648,13.076351,0.066953,0.376903,0.018735,0.000000
1772464915.463228,13.088931,0.065967,0.380004,0.019101,0.000000
1772464915.476006,13.101710,0.065046,0.381553,0.019032,0.000000
1772464915.487431,13.113135,0.064238,0.387780,0.018532,0.000000
1772464915.500569,13.126272,0.063498,0.390846,0.017942,0.000000
1772464915.514826,13.140529,0.062887,0.399003,0.017448,0.000000
1772464915.530655,13.156359,0.062529,0.416654,0.017292,0.000000
1772464915.540299,13.166003,0.062423,0.433724,0.017435,0.000000
1772464915.551372,13.177076,0.062590,0.451173,0.018108,0.000000
1772464915.564204,13.189907,0.063247,0.480233,0.019389,0.000000
1772464915.577084,13.202788,0.064001,0.486268,0.020702,0.000000
1772464915.587885,13.213589,0.064842,0.491537,0.022166,0.000000
1772464915.601824,13.227528,0.065752,0.495915,0.023781,0.000000
1772464915.614572,13.240276,0.066717,0.499288,0.025555,0.000000
1772464915.626979,13.252683,0.067714,0.501556,0.027420,0.000000
1772464915.638052,13.263756,0.068698,0.501556,0.029287,0.000000
1772464915.651893,13.277596,0.069700,0.502636,0.031534,0.000000
1772464915.664394,13.290097,0.070740,0.503540,0.034933,0.000000
1772464915.677688,13.303391,0.071760,0.500920,0.039130,0.000000
1772464915.688981,13.314685,0.072744,0.497056,0.043693,0.000000
1772464915.701803,13.327507,0.073667,0.491989,0.048220,0.000000
1772464915.714672,13.340376,0.074639,0.491989,0.052774,0.000000
1772464915.726831,13.352535,0.075533,0.485788,0.057547,0.000000
1772464915.738809,13.364513,0.076902,0.504396,0.062541,0.000000
1772464915.751859,13.377563,0.078350,0.504396,0.068863,0.000000
1772464915.764272,13.389976,0.079935,0.504396,0.077569,0.000000
1772464915.777112,13.402815,0.081296,0.485788,0.090177,0.000000
1772464915.788614,13.414318,0.083506,0.504396,0.107335,0.000000
1772464915.801759,13.427462,0.085999,0.492329,0.133365,0.000000
1772464915.814576,13.440279,0.089799,0.494380,0.176915,0.000000
1772464915.826124,13.451827,0.096107,0.516269,0.225862,0.000000
1772464915.839252,13.464956,0.103912,0.517025,0.265598,0.000000
1772464915.852559,13.478263,0.112610,0.515251,0.293749,0.000000
1772464915.864690,13.490393,0.121603,0.514282,0.309026,0.000000
1772464915.876939,13.502643,0.129440,0.509070,0.300388,0.000000
1772464915.888632,13.514335,0.135620,0.500782,0.282723,0.000000
1772464915.901595,13.527299,0.140537,0.500782,0.262019,0.000000
1772464915.914703,13.540406,0.143849,0.489515,0.241584,0.000000
1772464915.926991,13.552695,0.146211,0.489107,0.222302,0.000000
1772464915.938945,13.564648,0.147260,0.474919,0.203940,0.000000
1772464915.951322,13.577026,0.147677,0.474919,0.186819,0.000000
1772464915.964331,13.590035,0.147587,0.474919,0.171625,0.000000
1772464915.976958,13.602661,0.146645,0.458889,0.158688,0.000000
1772464915.988542,13.614245,0.145419,0.458889,0.146628,0.000000
1772464916.000940,13.626643,0.143978,0.458889,0.136088,0.000000
1772464916.013758,13.639462,0.142458,0.461071,0.128008,0.000000
1772464916.026725,13.652429,0.140383,0.442068,0.120591,0.000000
1772464916.038792,13.664496,0.137982,0.429346,0.113642,0.000000
1772464916.051576,13.677279,0.135290,0.415000,0.107516,0.000000
1772464916.064002,13.689705,0.132013,0.379990,0.101894,0.000000
1772464916.076546,13.702250,0.128558,0.363723,0.096080,0.000000
1772464916.089112,13.714815,0.124961,0.346682,0.090690,0.000000
1772464916.101965,13.727669,0.121055,0.311606,0.085765,0.000000
1772464916.114213,13.739916,0.117301,0.311606,0.081942,0.000000
1772464916.126964,13.752668,0.113353,0.277320,0.078231,0.000000
1772464916.139595,13.765299,0.109307,0.245947,0.074871,0.000000
1772464916.151697,13.777400,0.105335,0.231838,0.072011,0.000000
1772464916.164282,13.789985,0.101377,0.207360,0.069403,0.000000
1772464916.176718,13.802421,0.097601,0.207360,0.066835,0.000000
1772464916.189804,13.815508,0.093919,0.194619,0.063995,0.000000
1772464916.201961,13.827665,0.090351,0.184798,0.061387,0.000000
1772464916.214292,13.839996,0.086903,0.176272,0.059057,0.000000
1772464916.227789,13.853493,0.083561,0.165636,0.056763,0.000000
1772464916.240603,13.866307,0.080377,0.165636,0.054812,0.000000
1772464916.252509,13.878212,0.077300,0.156250,0.053137,0.000000
1772464916.264975,13.890679,0.074336,0.148548,0.051738,0.000000
1772464916.278111,13.903815,0.071488,0.142262,0.050667,0.000000
1772464916.289670,13.915373,0.068751,0.136412,0.049278,0.000000
1772464916.301860,13.927564,0.066138,0.134546,0.047688,0.000000
1772464916.313753,13.939457,0.063648,0.134693,0.045830,0.000000
1772464916.326846,13.952549,0.061251,0.128660,0.043728,0.000000
1772464916.340452,13.966156,0.058983,0.133067,0.041605,0.000000
1772464916.353086,13.978789,0.056823,0.134159,0.039454,0.000000
1772464916.365782,13.991486,0.054772,0.136232,0.037352,0.000000
1772464916.379341,14.005044,0.052866,0.148972,0.035390,0.000000
1772464916.390516,14.016219,0.051049,0.148972,0.033712,0.000000
1772464916.402532,14.028235,0.049484,0.186909,0.032287,0.000000
1772464916.416799,14.042502,0.048026,0.193990,0.030763,0.000000
1772464916.430770,14.056473,0.046687,0.204532,0.029581,0.000000
1772464916.440766,14.066470,0.045530,0.227301,0.027573,0.000000
1772464916.452678,14.078382,0.044420,0.227301,0.025884,0.000000
1772464916.465159,14.090862,0.043360,0.227301,0.024837,0.000000
1772464916.476657,14.102361,0.042351,0.227301,0.024605,0.000000
1772464916.489352,14.115056,0.041475,0.241176,0.024715,0.000000
1772464916.501327,14.127031,0.040650,0.241176,0.025836,0.000000
1772464916.514541,14.140245,0.039882,0.241176,0.028484,0.000000
1772464916.527736,14.153439,0.039183,0.241176,0.033420,0.000000
1772464916.540954,14.166658,0.038786,0.273052,0.040074,0.000000
1772464916.553663,14.179367,0.038220,0.238705,0.047969,0.000000
1772464916.566540,14.192244,0.038039,0.270139,0.064108,0.000000
1772464916.578310,14.204014,0.037975,0.270139,0.076685,0.000000
1772464916.590456,14.216159,0.038001,0.270139,0.086222,0.000000
1772464916.606084,14.231787,0.038081,0.268685,0.093607,0.000000
1772464916.613967,14.239671,0.038180,0.266118,0.098554,0.000000
1772464916.627950,14.253654,0.038298,0.266118,0.101094,0.000000
1772464916.639419,14.265122,0.038443,0.266118,0.104438,0.000000
1772464916.652596,14.278300,0.038640,0.266118,0.110365,0.000000
1772464916.663608,14.289311,0.038930,0.266118,0.120275,0.000000
1772464916.676644,14.302347,0.039706,0.302108,0.126940,0.000000
1772464916.689198,14.314901,0.040540,0.302108,0.134424,0.000000
1772464916.701671,14.327374,0.041710,0.321291,0.141970,0.000000
1772464916.714231,14.339935,0.043658,0.363777,0.149579,0.000000
1772464916.726598,14.352302,0.045746,0.378662,0.147129,0.000000
1772464916.738933,14.364637,0.048114,0.398528,0.146233,0.000000
1772464916.751355,14.377059,0.050167,0.392040,0.143204,0.000000
1772464916.763740,14.389443,0.051960,0.389762,0.137579,0.000000
1772464916.775625,14.401328,0.053879,0.407586,0.130522,0.000000
1772464916.787663,14.413366,0.055562,0.407586,0.123607,0.000000
1772464916.800777,14.426481,0.057485,0.428974,0.117937,0.000000
1772464916.813275,14.438979,0.059685,0.449995,0.113840,0.000000
1772464916.825682,14.451385,0.062213,0.471066,0.111289,0.000000
1772464916.837851,14.463554,0.065217,0.495436,0.110377,0.000000
1772464916.850215,14.475919,0.069473,0.544244,0.109377,0.000000
1772464916.862905,14.488609,0.076177,0.618794,0.108347,0.000000
1772464916.875777,14.501480,0.084656,0.668305,0.107421,0.000000
1772464916.887987,14.513690,0.092465,0.663055,0.107325,0.000000
1772464916.901007,14.526710,0.102776,0.721917,0.107366,0.000000
1772464916.913403,14.539107,0.114563,0.758055,0.107969,0.000000
1772464916.925703,14.551407,0.125332,0.750168,0.108137,0.000000
1772464916.938063,14.563766,0.135854,0.753333,0.110237,0.000000
1772464916.950826,14.576530,0.148174,0.789366,0.114634,0.000000
1772464916.963125,14.588828,0.160864,0.796764,0.123781,0.000000
1772464916.975908,14.601611,0.173032,0.789366,0.133050,0.000000
1772464916.988260,14.613963,0.186057,0.796764,0.149745,0.000000
1772464917.001211,14.626915,0.201535,0.826077,0.170419,0.000000
1772464917.013113,14.638816,0.214947,0.787417,0.188382,0.000000
1772464917.025713,14.651417,0.229579,0.796684,0.209379,0.000000
1772464917.038329,14.664033,0.243924,0.787417,0.225779,0.000000
